Movie Name,Poster Image Link,Synopsis,Genre,IMDb_id,Plot Keywords,Storyline,Genre Variations,r1,g1,b1,r2,g2,b2,r3,g3,b3,r4,g4,b4,r5,g5,b5,r6,g6,b6,r7,g7,b7,r8,g8,b8,r9,g9,b9,r10,g10,b10,r11,g11,b11,r12,g12,b12,r13,g13,b13,r14,g14,b14,r15,g15,b15,r16,g16,b16
The Avengers,"https://m.media-amazon.com/images/M/MV5BNDYxNjQyMjAtNTdiOS00NGYwLWFmNTAtNThmYjU5ZGI2YTI1XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY209_CR0,0,140,209_AL_.jpg",    Earth's mightiest heroes must come together and learn to fight as a team if they are going to stop the mischievous Loki and his alien army from enslaving humanity.,Action,tt0848228,alien invasion superhero s.h.i.e.l.d. marvel cinematic universe soldier ,"    Nick Fury is the director of S.H.I.E.L.D., an international peace-keeping agency. The agency is a who's who of Marvel Super Heroes, with Iron Man, The Incredible Hulk, Thor, Captain America, Hawkeye and Black Widow. When global security is threatened by Loki and his cohorts, Nick Fury and his team will need all their powers to save the world from disaster which is formed by Loki and his team",Action Adventure Sci-Fi ,5.849973304858893,4.735718099309565,9.07705997507557,13.814391599755215,25.20321185917484,34.414453366273506,29.96410430070981,48.390789028107854,57.7802235015248,56.782046256369675,70.67189337514753,76.1309290474328,133.21420704845684,170.8204845815001,175.5302863436104,14.309592188396216,82.50832854681214,96.86616886846636,83.79130966952211,100.02447980416224,104.4192166462672,88.02540272614561,142.12763320941843,150.88351920694026,44.286354900703905,115.9615631005759,128.64702114029552,240.44170096022518,245.00960219479026,244.66598079560538,58.36532951289414,21.053724928366986,23.851002865330443,142.35031185031067,129.16216216216185,120.3503118503123,183.74736842105142,207.19684210526455,212.48000000000098,119.38655462184799,69.05882352941175,57.21148459383751,207.70852017937096,185.45739910313816,167.5904334828109,224.8072916666656,148.08072916666725,77.74479166666669
Deadpool,"https://m.media-amazon.com/images/M/MV5BYzE5MjY1ZDgtMTkyNC00MTMyLThhMjAtZGI5OTE1NzFlZGJjXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX140_CR0,0,140,209_AL_.jpg","    A wisecracking mercenary gets experimented on and becomes immortal but ugly, and sets out to track down the man who ruined his looks.",Adventure,tt1431045,breaking the fourth wall anti hero mercenary revenge mutant ,"    This is the origin story of former Special Forces operative turned mercenary Wade Wilson, who after being subjected to a rogue experiment that leaves him with accelerated healing powers, adopts the alter ego Deadpool. Armed with his new abilities and a dark, twisted sense of humor, Deadpool hunts down the man who nearly destroyed his life.",Action Adventure Comedy ,253.4658475635369,253.67930029156392,253.62057476048474,5.403862847216672,3.180555555547756,4.651475694448209,13.639644351459992,19.58211297071459,24.99581589958386,29.24605493863031,35.95032144944703,42.51198129748821,42.71530249110325,4.680308422304692,9.699881376040366,151.62251243781049,26.74502487562449,45.190920398011066,119.19987468671681,19.620927318298527,33.53132832080361,79.61005878510831,14.07642064010733,23.60222077073991,49.4411764705893,54.69117647058809,61.10504201680612,74.20737327188942,77.65207373271862,83.0092165898623,177.77591463414547,48.80945121951157,66.64939024390307,111.6476868327402,100.72597864768684,104.5338078291815,108.86486486486488,49.282744282743906,56.779625779626386,232.3035294117646,221.86117647058745,221.7388235294114,196.03896103896062,179.39610389610374,180.0259740259746,151.768115942029,132.79347826086942,134.80072463768116
The Magnificent Seven,"https://m.media-amazon.com/images/M/MV5BMzYyNzU0MTM1OF5BMl5BanBnXkFtZTcwMzE1ODE1NA@@._V1_UX140_CR0,0,140,209_AL_.jpg",    An oppressed Mexican peasant village hires seven gunfighters to help defend their homes.,Action,tt0054047,friendship showdown arizona territory reference to tombstone arizona mercenary ,"    A bandit terrorizes a small Mexican farming village each year. Several of the village elders send three of the farmers into the United States to search for gunmen to defend them. They end up with seven, each of whom comes for a different reason. They must prepare the town to repulse an army of thirty bandits who will arrive wanting food.",Action Adventure Western ,249.9081142568283,250.0958038422614,248.9714357937501,252.1831650928068,221.65239335721688,4.597688049504099,226.13691437803055,223.15347334410114,223.02746365104645,193.03208556149727,191.4741532976829,190.78966131907458,189.8569395017793,17.153024911035345,10.924555160142233,155.3714935557257,153.97877179681598,152.64518574677794,44.9125475285201,40.10190114068581,33.16425855513461,11.379953379956449,9.984459984462942,8.188034188034706,117.3283582089577,114.65043205027298,113.6763550667713,76.12249799840153,74.88230584467325,74.52361889511525,243.5668789808917,211.9847133757964,57.16942675159165,196.84095427435383,157.15308151093456,16.564612326043047,210.53673469387746,72.82040816326423,60.68979591836779,243.58091286307044,134.44398340248986,131.3298755186722,118.48210526315842,93.80842105263123,9.2442105263151,252.65517241379303,223.575431034483,168.14870689655174
The Little Girl Who Lives Down the Lane,"https://m.media-amazon.com/images/M/MV5BZjc1MzA2ZjctYTZjNy00YzYwLTljYmItZTJiZDRhMjZlMDViXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX140_CR0,0,140,209_AL_.jpg","    13-year-old Rynn Jacobs lives alone in a high-class Quebec small town, but unknown to the neighbors, she is leading a secret and dangerous life.",Horror,tt0074806,child murderer killing a pet murder of a woman man wearing glasses woman wearing glasses ,"    Rynn Jacobs is a thirteen-year-old girl who lives in a secluded house that she and her father have rented in a quiet seaside community. But whenever anybody from the town tries to satisfy their curiosity, Rynn's father is never around, and it seems as if the girl is all alone. Rynn's resourcefulness is put to the test as several people try to find out what she might be hiding, including the snobby landlady and her sleazy son.",Drama Horror Mystery ,4.307870370369358,4.052528490024258,5.139779202260684,252.10613098003066,253.0817464003677,250.43869019972544,134.65246636771172,206.8063340807147,251.119955156954,132.980458793542,190.4814500141583,228.147550269047,120.69277108433724,167.93921139101826,199.01642935377944,153.33963414634044,213.59878048780396,246.48536585365608,103.3164062500004,145.65950520833326,171.25911458333334,112.0534867975626,221.59106296546932,251.9790115098148,85.96428571428586,121.18315018314982,140.64652014652052,225.2243386243369,234.55661375661398,234.9830687830696,10.62155963302584,25.68348623853089,41.09862385320884,32.00667556742219,58.405874499333116,77.02002670227013,69.08321775312079,93.06241331484074,105.2233009708744,197.25749559082848,195.10582010581996,193.848324514991,18.795402298850288,86.00919540229856,140.958620689655,151.26649076517162,150.7467018469657,149.13456464379962
The Breakfast Club,"https://m.media-amazon.com/images/M/MV5BOTM5N2ZmZTMtNjlmOS00YzlkLTk3YjEtNTU1ZmQ5OTdhODZhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX140_CR0,0,140,209_AL_.jpg",    Five high school students meet in Saturday detention and discover how they have a lot more in common than they thought.,Comedy,tt0088847,high school detention antihero teenage rebellion teenage angst ,"    Beyond being in the same class at Shermer High School in Shermer, Illinois, Claire Standish, Andrew Clark, John Bender, Brian Johnson and Allison Reynolds have little in common, and with the exception of Claire and Andrew, do not associate with each other in school. In the simplest and in their own terms, Claire is a princess, Andrew an athlete, John a criminal, Brian a brain, and Allison a basket case. But one other thing they do have in common is a nine hour detention in the school library together on Saturday, March 24, 1984, under the direction of Mr. Vernon, supervising from his office across the hall. Each is required to write a minimum one thousand word essay during that time about who they think they are. At the beginning of those nine hours, each, if they were indeed planning on writing that essay, would probably write something close to what the world sees of them, and what they have been brainwashed into believing of themselves. But based on their adventures during that ...",Comedy Drama ,228.4260252137397,218.5038400231934,225.29502970583823,238.8925718171027,231.79398266191598,237.75233724290177,43.54247174626579,31.59897921983523,35.58694859642581,75.51188501934992,38.68380320618878,33.79988944167907,32.896103896106325,15.045736871821074,14.113495200450275,207.80599547511417,197.07748868778316,196.85803167420693,179.10465116279076,165.9393687707639,173.55481727574698,116.8705560619882,59.98906107566023,49.180492251593954,66.40873015873206,57.47619047619006,74.51091269841154,238.5034965034977,176.7152847152843,147.77022977022983,246.56770833333462,204.72083333333418,183.2010416666661,152.73902728351092,130.54092526690366,136.1992882562279,117.93629629629619,93.05777777777806,98.79851851851777,222.71748878923725,140.88041853512718,109.46188340807106,175.53965183752416,96.60348162475785,72.65570599613059,79.50121654501217,101.41362530413592,161.03163017031628
Barbarosa,"https://m.media-amazon.com/images/M/MV5BYWY5ZWYwODktZmEyZi00OTZhLWJmMTktYjljNzhiNmFjODEwL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX140_CR0,0,140,209_AL_.jpg","    A young cowboy hooks up with a legendary outlaw, and before long both are on the run from the law.",Western,tt0083619,texas mexican on the run law cowboy ,"    Karl Westover, an inexperienced farm boy, runs away after unintentionally killing a neighbor, whose family pursues him for vengeance. He meets Barbarosa, a gunman of near-mythical proportions, who is himself in danger from his father-in-law Don Braulio, a wealthy Mexican rancher. Don Braulio wants Barbarosa dead for marrying his daughter against the father's will. Barbarosa reluctantly takes the clumsy Karl on as a partner, as both of them look to survive the forces lining up against them.",Western ,250.30997022611672,250.3613905206353,246.9975054317316,243.44993768176238,238.9065226422907,232.37806398005736,96.64978645515792,8.068944478336363,9.169005491158769,233.4152652005168,221.70375161707744,212.48900388098252,111.13618677042984,26.47470817120237,25.112191958500066,215.61441567529727,202.84394681595586,195.2582225332406,203.09375000000003,182.1625,173.7276785714286,184.8622009569373,160.9942583732058,152.80095693779924,168.84857423795512,138.88790560472054,130.2477876106194,142.8390297684666,117.8235942668147,111.42888643880873,118.51629072681581,93.24937343358464,86.86340852130242,92.59259259259257,67.60978835978784,62.326719576718496,138.95558546433318,66.78196500672905,58.11709286675529,66.3824756606405,39.705146036160066,35.25730180806553,167.15431164901653,97.38426626323844,87.82904689863787,30.28968253968276,12.807539682539215,9.232142857141811
Prince of Persia: The Sands of Time,"https://m.media-amazon.com/images/M/MV5BMTMwNDg0NzcyMV5BMl5BanBnXkFtZTcwNjg4MjQyMw@@._V1_UY209_CR0,0,140,209_AL_.jpg",    A young fugitive Prince and Princess must stop a villain who unknowingly threatens to destroy the world with a special dagger that enables the magic sand inside to reverse time.,Action,tt0473075,persia alamut dagger prince sand ,"    Set in the mystical lands of Persia, a rogue prince and a mysterious princess race against dark forces to safeguard an ancient dagger capable of releasing the Sands of Time -- a gift from the gods that can reverse time and allow its possessor to rule the world.",Action Adventure Fantasy ,250.78673170731886,250.68156097561317,249.68624390244145,31.701874442126652,23.29396013090715,18.23415650103961,14.182810848886644,8.578020429722585,6.233885170834029,82.42801724138138,65.64051724138118,54.09137931034129,58.287871637566006,43.92732420953212,34.10287871637465,125.23056583818074,112.50449497620274,103.0856689582234,149.32861035422286,137.3694822888277,128.97656675749343,96.33841961852819,88.33242506812073,83.29972752043622,171.47682539682475,163.90349206349322,159.16444444444372,199.72506738544658,189.5512129380071,184.1684636118572,127.23833333333343,90.5149999999996,63.953333333333596,227.69005847953443,222.88137009189822,217.9214703425196,199.70701932858532,158.83621566632738,130.76398779247222,181.10133333333283,123.02800000000002,83.27200000000019,237.86923076923014,200.7461538461532,148.43333333333354,143.0168539325843,37.99438202247128,25.547752808989006
The Wrestler,"https://m.media-amazon.com/images/M/MV5BMTc5MjYyOTg4MF5BMl5BanBnXkFtZTcwNDc2MzQwMg@@._V1_UY209_CR0,0,140,209_AL_.jpg","    A faded professional wrestler must retire, but finds his quest for a new life outside the ring a dispiriting struggle.",Drama,tt1125849,stripper father daughter relationship tragic ending unhappy ending speech ,"    This is a drama about an aging professional wrestler, decades past his prime, who now barely gets by working small wrestling shows in VFW halls and as a part-time grocery store employee. As he faces health problems that may end his wrestling career for good he attempts to come to terms with his life outside the ring: by working full time at the grocery store, trying to reconcile with the daughter he abandoned in childhood and forming a closer bond with a stripper he has romantic feelings for. He struggles with his new life and an offer of a high-profile rematch with his 1980s arch-nemesis, The Ayatollah, which may be his ticket back to stardom.",Drama Sport ,7.381611765701707,6.9835727186704455,6.904532553535629,29.53675992192744,15.37703318152102,9.958360442422222,49.499220576771954,26.31488698363087,15.450506625098749,73.52310061601648,42.031314168377364,20.08162217659122,101.81669928245243,58.92106979778223,23.994129158512575,232.7430129516045,209.88479890933723,165.3776414451289,131.52644836271912,76.28967254408002,29.910159529806773,160.74085064292774,98.0919881305628,44.28684470820954,188.450418160096,146.08004778972398,107.7861409796908,190.31512071156303,124.45362134688585,61.79415501905956,213.4370946822316,180.54215304798825,138.46692607004087,250.00546448087468,238.92531876138298,196.4663023679438,150.47513812154654,120.89318600368242,86.73112338858179,224.82409177820224,164.31357552581147,79.97514340344155,108.56108597285088,82.44117647058836,59.36425339366504,247.39130434782487,205.87212276214717,114.8721227621482
Green Zone,"https://m.media-amazon.com/images/M/MV5BMTYzMTA1NDMyNV5BMl5BanBnXkFtZTcwMzUwODY5Mg@@._V1_UY209_CR0,0,140,209_AL_.jpg",    Discovering covert and faulty intelligence causes a U.S. Army officer to go rogue as he hunts for Weapons of Mass Destruction in an unstable region.,War,tt0947810,cia political military conspiracy interrogation by torture american female reporter ,"    Following the American invasion of Iraq in 2003 Chief Warrant Officer Roy Miller and his men are charged with finding the so-called weapons of mass destruction, whose existence justified American involvement, according to the Pentagon and their man in Baghdad, Poundstone. Veteran CIA operative Marty tells Miller that there are no weapons, it is a deception to allow the Americans to take over the country and install a puppet leader. Also suspicious of Poundstone is Wall Street Journal reporter Lawrie Dayne, who lets slip to Miller that Poundstone told her he had secret talks in Jordan with an important Iraqi, code-named Magellan, who told him about the weapons, though it now seems likely Magellan's true information was to the contrary. So begins a hunt for the truth. Who's playing whom?",Action Drama Thriller ,23.841741704698123,23.05735783890768,22.7190082644548,238.21822995461272,234.42511346445062,233.29727685324698,224.84714901772736,220.74844274077893,219.53569717297188,249.0618911174771,246.30200573066173,245.16045845271825,38.69368295589854,34.75148986889383,30.58164481525768,54.06831119544466,49.58317520556813,43.08665401644601,70.55705128205014,66.04358974359133,57.57307692307661,210.6647173489265,206.3398310591317,204.74593892137756,12.155797101447913,9.113768115944383,7.835507246377772,193.00661278471586,188.184423218224,185.4952240999274,172.57283288650467,167.3252904378923,164.8882931188549,88.75561545372813,82.58221024258722,75.44294699011694,152.5096596136146,146.58785648574076,142.02023919043242,131.7574511819117,125.16752312435736,118.57451181911615,110.1338825952625,103.75798146240973,97.53038105046356,194.2063492063488,180.10476190476157,122.34285714285723
Tall in the Saddle,"https://m.media-amazon.com/images/M/MV5BMDM2MWQyOTMtY2UzZS00NTliLTk2ZDctMjI3ZWZjMjgxNzczXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX140_CR0,0,140,209_AL_.jpg",    Ranch hand Rocklin arrives in town to start his new job but his employer has been murdered and the locals don't seem too friendly.,Western,tt0037343,ranch street shootout showdown justice stagecoach ,"    When a stranger arrives in a western town he finds that the rancher who sent for him has been murdered. Further, most of the townsfolk seem to be at each other's throats, and the newcomer has soon run contrariwise to most of them.",Mystery Romance Western ,252.59522244137574,250.2439184746923,228.31317115932842,243.69068702290053,235.19999999999843,193.6112977099263,244.81233243967748,228.97218498659493,75.48558981233406,194.77422303473503,182.08272394881115,142.50548446069362,221.4101741521535,210.55362053162375,170.40284142988182,163.5578489951116,151.32862574687618,116.26127104834323,139.74444444444276,123.332222222223,77.0766666666659,110.57683615818912,92.7903954802287,50.118079096046245,80.51247717589729,63.32866707242872,22.867924528303647,241.49661538461385,230.8818461538481,122.32246153846155,201.5172180958814,45.54017555705582,18.973666441595146,49.16841317365232,23.89446107784369,5.363023952097507,124.89938650306772,27.412269938652738,9.722699386503095,194.1163084702908,174.2996207332492,82.00379266750977,25.219008264461788,53.99380165289193,89.3037190082646,12.917012448131402,63.26556016597447,163.98547717842345
Straight Outta Compton,"https://m.media-amazon.com/images/M/MV5BMTA5MzkyMzIxNjJeQTJeQWpwZ15BbWU4MDU0MDk0OTUx._V1_UX140_CR0,0,140,209_AL_.jpg","    The group NWA emerges from the mean streets of Compton in Los Angeles, California, in the mid-1980s and revolutionizes Hip Hop culture with their music and tales about life in the hood.",Drama,tt1398426,hip hop gangsta rap rap music gangsta based on true story ,"    In 1987, five young men, using brutally honest rhymes and hardcore beats, put their frustration and anger about life in the most dangerous place in America into the most powerful weapon they had: their music. Taking us back to where it all began, Straight Outta Compton tells the true story of how these cultural rebels-armed only with their lyrics, swagger, bravado and raw talent-stood up to the authorities that meant to keep them down and formed the world's most dangerous group, N.W.A. And as they spoke the truth that no one had before and exposed life in the hood, their voice ignited a social revolution that is still reverberating today.",Biography Drama History ,253.81801637853053,253.81801637853053,253.81801637851945,245.41437908497602,245.41437908497602,245.4143790849568,1.2636487716153508,1.2636487716153508,1.261828935389076,11.79978813559083,11.79978813559083,11.793432203391092,23.52497162315339,23.52497162315339,23.522701475597163,37.2906976744176,37.2906976744176,37.28737541528355,188.99541284403784,188.99541284403784,188.86330275229443,172.09487666034138,172.09487666034138,171.87666034155654,154.38837920489274,154.38837920489274,154.06829765545334,53.50000000000044,53.50000000000044,53.48526315789579,133.8731019522775,133.8731019522775,133.6214750542298,72.36231884058121,72.36231884058121,72.27090301003439,227.72812135355989,227.72812135355989,227.72578763127288,207.5060240963868,207.5060240963868,207.4867469879527,113.67087011349287,113.67087011349287,113.43883984867605,92.30916030534382,92.30916030534382,92.12086513994976
The Last of the Mohicans,"https://m.media-amazon.com/images/M/MV5BZDNiYmRkNDYtOWU1NC00NmMxLWFkNmUtMGI5NTJjOTJmYTM5XkEyXkFqcGdeQXVyNzQ1ODk3MTQ@._V1_UY209_CR0,0,140,209_AL_.jpg",    Three trappers protect the daughters of a British Colonel in the midst of the French and Indian War.,Western,tt0104691,based on novel colonial america french and indian war colonel american history ,"    The last members of a dying Native American tribe, the Mohicans -- Uncas, his father Chingachgook, and his adopted half-white brother Hawkeye -- live in peace alongside British colonists. But when the daughters of a British colonel are kidnapped by a traitorous scout, Hawkeye and Uncas must rescue them in the crossfire of a gruesome military conflict of which they wanted no part: the French and Indian War.",Action Adventure Drama ,209.87159253945597,160.31527977044453,91.21700143472077,48.796701189110316,20.868814729574577,30.518220176447514,25.662579113929247,9.246439873417302,16.760284810125302,221.92526401299918,184.44191714053485,115.69536961819504,112.09234715690296,38.68576314664711,32.76870457460486,197.13233287857904,133.24238290132098,75.97544338335562,141.09363636363628,51.96090909091065,40.37818181818263,163.28120713305853,73.98994055784165,50.821673525376646,226.0473684210534,202.41435406698437,144.06698564593364,81.39635779324892,37.12854847348935,42.342795929298546,184.5836642087335,100.43335224049902,61.605218377765254,78.08403361344335,21.17997198879793,16.827030812325752,116.1513274336286,63.31858407079635,56.781415929203405,241.21656050955272,220.38853503184845,188.66719745222957,146.08896210873138,104.50576606260285,82.32948929159801,181.5652173913046,145.2700228832951,131.35926773455327
The Shape of Water,"https://m.media-amazon.com/images/M/MV5BNGNiNWQ5M2MtNGI0OC00MDA2LWI5NzEtMmZiYjVjMDEyOWYzXkEyXkFqcGdeQXVyMjM4NTM5NDY@._V1_UY209_CR0,0,140,209_AL_.jpg","    At a top secret research facility in the 1960s, a lonely janitor forms a unique relationship with an amphibious creature that is being held in captivity.",Adventure,tt5580390,underwater scene mute woman creature interspecies romance sign language ,"    From master storyteller Guillermo del Toro comes THE SHAPE OF WATER, an otherworldly fable set against the backdrop of Cold War era America circa 1962. In the hidden high-security government laboratory where she works, lonely Elisa (Sally Hawkins) is trapped in a life of isolation. Elisa's life is changed forever when she and co-worker Zelda (Octavia Spencer) discover a secret classified experiment. Rounding out the cast are Michael Shannon, Richard Jenkins, Michael Stuhlbarg, and Doug Jones.",Adventure Drama Fantasy ,5.0654559213013615,24.84960272417607,48.29984865682757,3.4515274949084107,33.70183299389111,55.414867617108364,2.370395028850637,18.372614292053726,42.02418996892817,3.653456221198024,44.539477726574276,63.96098310291863,4.234485630987013,57.20241566014141,74.50520616409834,5.503837719298249,71.1918859649127,87.59265350877115,6.138390272148205,85.42559351476682,103.06543138390323,20.604278074866272,37.47899159663844,58.490450725744886,6.578112609040438,101.92069785884348,116.12846946867613,6.283673469387742,119.75306122449093,131.17346938775557,39.44249201277971,55.11501597444094,72.22364217252401,9.453947368421003,144.56578947368487,147.85964912280642,63.69076305220865,82.87550200803204,95.710843373494,39.652173913043384,118.68260869565195,132.7652173913044,41.75675675675667,159.90810810810788,169.65945945945924,91.14545454545456,187.59999999999994,203.14545454545456
The Ballad of Little Jo,"https://m.media-amazon.com/images/M/MV5BYzZlYmI3MjgtNDVlNi00NjNiLWEyMjAtZWVjMTdmMDU3Yjc5L2ltYWdlXkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_UY209_CR8,0,140,209_AL_.jpg","    After being thrown out of her home, a young woman decides to disguise herself as a man to survive the ruthless Wild West.",Western,tt0106350,title directed by female mining f rated death of hero death of protagonist ,"    Based on a true story, this is the tale of Josephine Monaghan, a young woman of the mid-nineteenth century who is thrown out of her parents' home after being seduced by the family's portrait photographer and giving birth to his child. Josephine quickly learns that young, female, pretty, and alone are a bad combination for life in the wild west. In her desperation to survive, Josephine disguises herself as ""Jo"", a young man, and struggles to make a life for herself in a dingy frontier mining town. Can ""Little Jo"" live and love without revealing his secret?",Drama Romance Western ,13.562523099662442,15.020697301959837,13.441419243563994,11.55781414994582,7.676610348466113,2.426874340022227,26.9463748290029,20.856361149111038,15.493023255813346,46.888076079004385,25.09802487198296,18.43525969275821,68.34517497348888,33.135206786850546,22.772004241781502,97.43195785776936,35.21773485513601,20.746268656716367,210.8251681075903,93.47550432276714,30.134486071085657,197.86064769382008,120.30618253189309,66.64867517173712,128.67935871743413,79.99398797595242,48.19939879759494,94.21151832460674,62.64188481675431,41.31937172774897,169.38179669030828,98.2009456264781,52.04728132387686,218.70890840652686,145.0915934755322,81.8381430363867,133.38227848101195,43.72658227848082,22.19240506329109,178.56105610561005,63.68976897689788,24.240924092409248,240.2510288065852,183.0061728395063,101.62757201646065,149.1414392059547,113.30272952853643,83.77419354838685
Raiders of the Lost Ark,"https://m.media-amazon.com/images/M/MV5BMjA0ODEzMTc1Nl5BMl5BanBnXkFtZTcwODM2MjAxNA@@._V1_UX140_CR0,0,140,209_AL_.jpg","    In 1936, archaeologist and adventurer Indiana Jones is hired by the U.S. government to find the Ark of the Covenant before Adolf Hitler's Nazis can obtain its awesome powers.",Adventure,tt0082971,nazi ark of the covenant archeologist indiana jones egypt ,"    The year is 1936. An archeology professor named Indiana Jones is venturing in the jungles of South America searching for a golden statue. Unfortunately, he sets off a deadly trap but miraculously escapes. Then, Jones hears from a museum curator named Marcus Brody about a biblical artifact called The Ark of the Covenant, which can hold the key to humanly existence. Jones has to venture to vast places such as Nepal and Egypt to find this artifact. However, he will have to fight his enemy Rene Belloq and a band of Nazis in order to reach it.",Action Adventure ,251.7296192729626,252.77263927726997,249.67369326736844,131.04498594189423,51.819431427683355,18.4101843173992,179.34046822742505,71.70602006689296,15.897658862874634,156.89945092656257,73.72237474262475,32.4625943719957,238.2853412905613,239.8116374487185,232.86907870198465,158.5616131441383,52.60604929051954,11.059746079161954,104.3376324274526,32.91524643022073,10.517273146014093,192.0923597678928,95.19148936170171,32.69003868471803,64.56473214285731,22.741815476193565,13.979910714284301,225.05158371040858,130.0986425339365,50.35113122171836,19.7503059975536,6.899632802939053,5.516523867807777,201.6491442542793,199.56112469437642,195.1149144254265,178.98314606741573,112.53745318352057,75.8333333333334,95.101532567051,75.29310344827566,67.8716475095786,152.50786516853933,147.87415730337074,145.06741573033656,240.01238390092925,172.46130030959725,104.11764705882358
The Ghost Writer,"https://m.media-amazon.com/images/M/MV5BMTI3NzMwMzkyNV5BMl5BanBnXkFtZTcwODk4NjQxMw@@._V1_UY209_CR0,0,140,209_AL_.jpg","    A ghost writer, hired to complete the memoirs of a former British Prime Minister, uncovers secrets that put his own life in jeopardy.",Thriller,tt1139328,memoir ferry political thriller beach house bicycling in the rain ,"    An unremarkable ghost-writer has landed a lucrative contract to redact the memoirs of Adam Lang, the former UK Prime Minister. After dominating British politics for years, Lang has retired with his wife to the USA. He lives on an island, in luxurious, isolated premises complete with a security detail and a secretarial staff. Soon, Adam Lang gets embroiled in a major scandal with international ramifications that reveals how far he was ready to go in order to nurture UK's ""special relationship"" with the USA. But before this controversy has started, before even he has closed the deal with the publisher, the ghost-writer gets unmistakable signs that the turgid draft he is tasked to put into shape inexplicably constitutes highly sensitive material.",Drama Mystery Thriller ,2.248454098618936,11.685111780558506,25.758680830824233,1.0897906324179942,2.6924239153872875,12.832505935680182,9.027903648937203,24.446219890294522,36.884808013356654,20.428825096181146,37.41580349215764,49.2559928973067,34.43956043956045,51.01098901098877,62.407623626374075,49.65461505742137,64.84432156529206,75.16078264568364,67.03392967304006,80.69216533004413,89.72547809993931,89.11703239289318,101.33333333333414,107.49634273772298,115.98135818907987,126.92410119840314,127.77762982689845,142.1997084548091,152.86880466472422,150.9373177842576,172.42093023255683,182.97906976744275,180.76046511628,207.2033333333321,215.7933333333339,205.2900000000008,121.40499999999987,22.775000000000066,44.42499999999996,237.17766497461818,246.2131979695432,238.61421319797032,68.3497267759563,11.606557377049167,26.071038251366094,193.9749999999994,11.52500000000001,36.68125000000001
Letters from Iwo Jima,"https://m.media-amazon.com/images/M/MV5BMjE0NzgwODI4M15BMl5BanBnXkFtZTcwNjg3OTA0MQ@@._V1_UY209_CR0,0,140,209_AL_.jpg","    The story of the battle of Iwo Jima between the United States and Imperial Japan during World War II, as told from the perspective of the Japanese who fought it.",War,tt0498380,iwo jima japanese military uniform firearm u.s. military ,"    The island of Iwo Jima stands between the American military force and the home islands of Japan. Therefore the Imperial Japanese Army is desperate to prevent it from falling into American hands and providing a launching point for an invasion of Japan. General Tadamichi Kuribayashi is given command of the forces on the island and sets out to prepare for the imminent attack. General Kuribayashi, however, does not favor the rigid traditional approach recommended by his subordinates, and resentment and resistance fester among his staff. In the lower echelons, a young soldier, Saigo, a poor baker in civilian life, strives with his friends to survive the harsh regime of the Japanese army itself, all the while knowing that a fierce battle looms. When the American invasion begins, both Kuribayashi and Saigo find strength, honor, courage, and horrors beyond imagination.",Drama History War ,4.948427822766675,2.847427346365308,2.1355407336769545,15.08303249096953,14.672329581648768,9.757273306436039,52.026429809359065,50.29549393414178,35.987001733102936,25.43505039193639,32.778275475924566,26.146696528556394,41.307592472420815,30.038286826736428,12.44905905256442,67.94444444444437,71.29492455418371,55.91015089163222,251.90252976189976,249.62276785713942,240.13244047619358,92.72050209205044,95.4610878661085,75.43430962343166,233.35628227194053,228.81067125645146,209.2349397590371,123.07715430861751,124.22645290581228,100.76252505010127,208.37381203801158,204.3801478352672,178.71594508975514,182.16505894962256,177.58092175776932,148.08467309753402,152.456470588235,151.9694117647061,127.36000000000121,95.82828282828308,75.01683501683496,26.341750841750684,132.48704663212465,111.54058721934328,57.40759930915373,167.3956521739133,147.0304347826084,91.18695652173906
